amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba	order-item-id	is-prime
403-0870499-9761156		2026-08-19T15:24:14+00:00	2026-08-25T05:18:22+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Herbal Mosquito Repellent Refill Combo with Machine (270ml) | 6 Liquid Refills (45ml Each) | Baby Safe, Pregnancy Safe | Natural Herbal Protection | No Transfluthrin | Fits All Devices	Pack of 6+device - New	B0GXWK4W73	1	Shipped	1	INR	360.0	52.17					15.25		SAMRALA	PUNJAB	141114	IN	PLM-e773e812-6e49-4dd4-843f-756959601eab	false			Easy Ship	false	66696033089122	true
406-3642665-1191569	406-3642665-1191569	2026-08-19T03:29:25+00:00	2026-08-19T23:10:01+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0					40.0	PUNE	MAHARASHTRA	412308	IN		false				false	66666917199322	false
404-8362658-2998727		2026-08-19T01:00:56+00:00	2026-08-21T10:07:10+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	SecondDay	Catche Ayurvedic Mosquito Trap Refill (35ml, Pack of 4) | Herbal & Insecticide-Free | Safe for Babies & Pregnant Women | Air-Purifying Mosquito Killer for Indoor Use	Catch-e Mosquito Trapper Liquid 35ml-FBA	B01CVDD26C	4	Shipped	1	INR	260.0	39.66							CHENNAI	TAMIL NADU	600106	IN		false			Easy Ship	false	66643165224802	true
402-8494643-0089959		2026-08-18T16:23:07+00:00	2026-08-21T10:03:47+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Insta Mosquito Vaporizer - Ayurvedic Mosquito Repellent | 1 Machine + 2 Refills (45ml Each)	catche insta mosquito vapouriser-FBM	B08KXSSKSV	1	Shipped	1	INR	210.0	28.84					17.8		CHENNAI	TAMIL NADU	600102	IN	BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-28/02/2026	false			Easy Ship	false	66633920118602	false
402-3665808-2409931	402-3665808-2409931	2026-08-18T16:23:07+00:00	2026-08-21T05:02:12+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0				26.0	40.0	CHENNAI	TAMIL NADU	600102	IN	BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-28/02/2026,BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-06/03/2026,BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-06/04/2026,BXGY-A3HOA2HYMHXFT1-BUY_2_GET_10_PERCENT-A21TJRUUN4KGV-05/05/2026,PLM-e773e812-6e49-4dd4-843f-756959601eab	false				false	66633920118562	false
408-2305072-0362757	408-2305072-0362757	2026-08-18T12:31:56+00:00	2026-08-19T04:37:07+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0		40.0				18.0	40.0	NEW DELHI	DELHI	110044	IN	PLM-e773e812-6e49-4dd4-843f-756959601eab	false				false	66626149722562	false
408-6259479-1353953	408-6259479-1353953	2026-08-18T10:59:58+00:00	2026-08-18T14:27:13+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0								NAVI MUMBAI	MAHARASHTRA	400708	IN		false				false	66621778891122	false
407-6131392-0026714		2026-08-18T08:23:44+00:00	2026-08-26T12:20:00+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Lotion - 60ml (Pack of 3) | Herbal & DEET-Free | 8-Hour Protection | Safe for Kids, Adults & Pregnant Women | Non-Sticky & Skin-Friendly	Catche mosquito repellent lotion	B08NJGSBWM	3	Shipped	1	INR	200.0	9.52							CHUNAR	UTTAR PRADESH	231304	IN		false			Easy Ship	false	66620482322122	true
407-8251886-4859555		2026-08-18T07:34:43+00:00	2026-08-18T11:40:05+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel	Standard	Catche Ayurvedic Mosquito Repellent Liquid Refill - 45ml (Pack of 3 x 45ml) | Herbal & Chemical-Free Insect Repellent Liquid	HO-WPCW-HSB4	B0F62PK16V	1		0										PUNE	MAHARASHTRA	411051	IN		false			Easy Ship	false	66619760158562	true
171-0108834-7661108	171-0108834-7661108	2026-08-18T02:17:18+00:00	2026-08-20T07:49:10+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Must-Quit-O Insta Ayurvedic Mosquito Repellent 45ml Refill (Pack of 4) | AYUSH Approved & Transfluthrin-Free | Non-Toxic Protection Against Den	Catche must-quit-o-insta- FBA	B077ZT3C14		Shipped	1	INR	260.0		40.0					40.0	BHAVNAGAR	GUJARAT	364001	IN		false				false	66614454386442	false
408-8287761-3959529	408-8287761-3959529	2026-08-18T00:59:00+00:00	2026-08-18T07:09:55+00:00	Shipped	Amazon	Amazon.in		Expedited	Catche Herbal Mosquito Repellent Refill Combo | 6 Refills + 1 Machine | Safe for Babies, Pregnancy-Safe | Fits All Devices | No Transfluthrin | 270ml	Pack of 6+device-FBA	B09R3SJPB5		Shipped	1	INR	360.0								Navi Mumbai	MAHARASHTRA	410209	IN		false				false	66615551246842	false
